review_id,Username,Address,Rating,Language,ID_clause,Clause,topic,code,topic_name
45622,Garaseong,Po Nagar Cham Towers,5,en,45622.f,"Unlike the extravagant or dazzlingly golden temples found in Thailand, this temple appears unpretentious",4,CA,Cultural Attractions
32305,robnh61,Japanese Bridge,3,en,32305.f,but don’t go out of your way to see it.,10,VE,Visit Evaluation
17513,mark a,Fairy Stream,4,en,17513.c,The water is nice and,10,VE,Visit Evaluation
68303,RenaeAnderson,White Sand Dunes,2,en,68303.a,"Not a peaceful sunrise If you are thinking of a peaceful sunrise at the white sand dunes, forget it.",9,CT,Coastal Tourism
67999,Steven L,White Sand Dunes,3,en,67999.g,Probably 90 minutes is about right.,10,VE,Visit Evaluation
32492,MariaC,Japanese Bridge,3,en,32492.a,This is at the end of the street in Old Hoi An.,5,LC,Local Consumption
20659,Adam K,Ho Chi Minh's Mausoleum,5,en,20659.a,We were very lucky as there were no queues when we arrived.,8,TCr,Tourist Crowding
22703,PRP,Ho Chi Minh's Mausoleum,1,en,22703.e,I would no recommend visit that the security were very unfriendly saying baby not cannot wall?,2,SE,Service Experience
30786,BGillman-202,Ha Long Bay,2,en,30786.t,The boat has an indoor bar with some couches,9,CT,Coastal Tourism
2742,Farliath,Ba Na Hills,4,en,2742.c,The cable car ride was impressive,3,RA,Recreational Activities
5579,An_danh_283,Cai Rang Floating Market,5,en,5579.a,This was our favorite tour from our whole 2 weeks Vietnam vacation.,3,RA,Recreational Activities
37059,HelenaGuerra,My Son,2,en,37059.c,Tip2: Lonely Planet says that is impossible to visit it independently because there is no public transportation.,10,VE,Visit Evaluation
40567,nighters14,Notre Dame Cathedral of Saigon,4,en,40567.c,The surrounding area is worth exploring especially the post office.,2,SE,Service Experience
63875,futsanglung,VinWonders Phu Quoc,4,en,63875.e,"The aquarium was good along with the free shows in there, nice to get out of the heat for a",3,RA,Recreational Activities
57345,Mikesue86,The Independence Palace,3,en,57345.a,A beautiful building in lovely grounds.,10,VE,Visit Evaluation
20796,Cary L,Ho Chi Minh's Mausoleum,5,en,20796.c,Now some people would think this is kind of weird,10,VE,Visit Evaluation
2651,Safeguard81,Ba Na Hills,4,en,2651.b,"The views are absolutely stunning, and it’s much cooler up there, which was a refreshing change.",10,VE,Visit Evaluation
33167,Keith H,Japanese Bridge,1,en,33167.c,though some people I spoke to said they walked it for free from the other side.,10,VE,Visit Evaluation
6962,Pratik Gadgil,Cat Ba Island,5,en,6962.p,The plush hotels are situated a bit away from the city centre and have private beaches.,7,UH,Urban Heritage
47432,Samson Liaw,Po Nagar Cham Towers,3,en,47432.b,"Must remember to visit the ""Show Room"" at the back near the souvenir store.",2,SE,Service Experience
38993,AMHadwin,Nha Trang Beach,2,en,38993.r,Again and again we tried to get on the coach,10,VE,Visit Evaluation
59210,NCKM,The Marble Mountains,4,en,59210.e,The view and experience inside the caves are amazing.,0,EL,Experiential Landscape
26515,Deepak DB,Hoi An Ancient Town,5,en,26515.n,You could explore the town by just strolling thru streets or pick up a bicycle to look around or just sit by the lakes soaking in the sights.,3,RA,Recreational Activities
29828,Magdalena,Ha Long Bay,4,en,29828.d,I would recommend to go there some other time during the year though.The reason why i gave this place a four out of a five is because it's really crowded.,8,TCr,Tourist Crowding
51849,MELVIN M,Tam Coc-Bich Dong,4,en,51849.c,The lady whom we paid for the service kept reminding us not to forget to give the lady who will be rowing our boat her tip at the end of the boat ride.,1,TC,Travel Costs
64824,Tom Sty,VinWonders Phu Quoc,1,en,64824.a,Very low quality the park is not busy,8,TCr,Tourist Crowding
31415,Seven_Keovichet,Japanese Bridge,5,en,31415.b,but I just love the structure and unique look!,10,VE,Visit Evaluation
2704,MarieZ2,Ba Na Hills,4,en,2704.d,"The air conditioned indoor ""fairground"" with soft play a nice respite for the kids (two softplays one for under 110cm, and one for 110 to 150cm). Bridge is breathtaking. Leave time for that level too.",3,RA,Recreational Activities
36461,sr201753j9,My Son,3,en,36461.d,Our guide may have been knowledgeable,12,HL,Historical Learning
33134,andremoellerHH,Japanese Bridge,1,en,33134.d,"On the bridge you see, by feeling, 1000 people who need to make photos.",4,CA,Cultural Attractions
17316,QUOCNAM LUU,Fairy Stream,5,vi,17316.a,"The cold stream, the close view of nature, is appropriate for discovery, and it's important to note that when you move, in between two places, there's mud, and if you step in, it's easy to sink.",0,EL,Experiential Landscape
52985,kjmcm,Tam Coc-Bich Dong,1,en,52985.r,We were livid about this and tipped him barely anything.,10,VE,Visit Evaluation
31004,Orlarafferty,Ha Long Bay,1,en,31004.c,It was decent (golden gem hotel) would advise staying there,10,VE,Visit Evaluation
37675,Denis,Nha Trang Beach,5,ru,37675.c,but this one can be recommended!,10,VE,Visit Evaluation
16323,Antoni Mysona,Dragon Bridge,3,en,16323.b,"The fire-breathing dragon show runs every Friday, Saturday, and Sunday at 9:00 pm and can be viewed from both sides of the bridge and from the bridge itself.",3,RA,Recreational Activities
47633,YJ Choi,Po Nagar Cham Towers,3,en,47633.a,"The ticket is 30,000 VND, and",1,TC,Travel Costs
3280,Dr. M. S. Prasad,Ba Na Hills,1,en,3280.a,"French Village at Ba Na Hills, Vietnam We, two couples, visited the French Village at the top of Ba Na Hills, Vietnam on February 27, 2020.",0,EL,Experiential Landscape
67165,sylinds,White Sand Dunes,5,en,67165.a,Worth taking the time to visit the dunes and the thrill ride of an ATV ride up the dune.,9,CT,Coastal Tourism
17416,Hoa Bồ Công Anh,Fairy Stream,4,en,17416.h,"In addition to the lotus pool, I came to this room with a big python that paid to be photographed.",2,SE,Service Experience
51473,Mike Maccin’,Tam Coc-Bich Dong,5,en,51473.b,Three haves im all and the boatmen/women row the boat with their feet.,9,CT,Coastal Tourism
43889,RTV2809,Old Quarter,4,en,43889.a,"Walking around was an amazing experience, regardless of what time and day you strolled around.",10,VE,Visit Evaluation
10741,kazorbmr,Cu Chi Tunnel,5,en,10741.i,People like you make a BIG Difference.,10,VE,Visit Evaluation
25407,GOONER.,Hoi An Ancient Town,5,en,25407.ae,There’s still something real underneath the lanterns and souvenir shops.,5,LC,Local Consumption
24880,예은아빠,Hoa Lo Prison,2,en,24880.d,but it might be hard for first-time …,10,VE,Visit Evaluation
43095,money,Notre Dame Cathedral of Saigon,1,en,43095.a,No visits allowed! No visits allowed! No visits allowed!,10,VE,Visit Evaluation
39218,Nguyen Trinh Tuan Kiet,Notre Dame Cathedral of Saigon,5,en,39218.c,"Even though the interior is currently under renovation (as of 2025), the exterior alone is worth the visit.",10,VE,Visit Evaluation
64428,Julia S,VinWonders Phu Quoc,3,ru,64428.r,"I showed her a whole pair of glasses, she even took a picture of me, and we went to the next ride, and there the story happened again -- the employee demanded that I take my glasses off, and I said no. The most exciting thing was at the end of the water park, when we went to change, I noticed the rules and the list of authorized things.",2,SE,Service Experience
53025,Huong Bui,Tam Coc-Bich Dong,1,vi,53025.b,"but leaving a bad impression that I don't want to go to Peace Second time, and at the ticket sales instructors said that I had the kind of package out there that I had no choice",10,VE,Visit Evaluation
61970,F L,VinWonders Nha Trang,4,en,61970.b,Changing location a bit messy to put on swimwear but still ok.,10,VE,Visit Evaluation
52913,Lucas,Tam Coc-Bich Dong,1,en,52913.q,funnily enough she forgot a single word once I told her how awful they were.,10,VE,Visit Evaluation
67934,Filip E,White Sand Dunes,3,en,67934.d,We were stopped twice by police officers claiming we were driving way above the speed limit and we had to pay them off a bit.,10,VE,Visit Evaluation
23741,Shelley M,Hoa Lo Prison,4,en,23741.a,"I had done a bit of research before going here, even reading the book by John Mc Cain.",10,VE,Visit Evaluation
55407,Domi Bati,Temple Of Literature,2,en,55407.b,"BEWARE: The ticket office staff will try to scam you by giving you less change, which is why I'm lowering the score of this.",1,TC,Travel Costs
21650,MARIMAN,Ho Chi Minh's Mausoleum,3,en,21650.c,"Be careful about taking photos, even with your phone (they keep DSLRs and small cameras at the entrance and return them on the way out).",6,VR,Visitor Response
26925,mion369,Hoi An Ancient Town,3,en,26925.e,"Too bad, it could be very nice.",10,VE,Visit Evaluation
6930,Vĩnh Lợi Châu,Cai Rang Floating Market,1,vi,6930.a,You're too short for money.,1,TC,Travel Costs
10291,Hongjeong,Crazy House Hang Nga Villa,2,en,10291.d,"However, there are no safety signs or warning markers.",10,VE,Visit Evaluation
68026,bradniort,White Sand Dunes,3,en,68026.a,I shouldn't really have been surprised,10,VE,Visit Evaluation
32882,BouwhuisMulder,Japanese Bridge,2,en,32882.a,"Very busy, not spectacular. Very small bridge, not very special and allot of people surrounding the bridge.",8,TCr,Tourist Crowding
67445,Emma C,White Sand Dunes,4,en,67445.c,My husband paid extra to drive himself and then myself and daughter opted for a driver to drive us on the sand dunes.,1,TC,Travel Costs
26972,mmmm19,Hoi An Ancient Town,3,en,26972.a,"The old town itself felt a bit fake, it didn't have a good vibe.",10,VE,Visit Evaluation
3530,Ruby Ee,Ben Thanh Market,5,en,3530.c,Is delicious but served in cold,10,VE,Visit Evaluation
38093,Raymondale,Nha Trang Beach,5,en,38093.e,"the feeling here is good ,very relaxing, if i revisit Nha Trang next time, i will spend more time here.",10,VE,Visit Evaluation
20445,Hạnh Nguyễn,Ho Chi Minh's Mausoleum,5,en,20445.f,"President Ho Chi Minh's Mausoleum, also affectionately known as Uncle Ho's Mausoleum, is one of the most sacred and solemn structures in Vietnam.",7,UH,Urban Heritage
63682,Natalie Svichar,VinWonders Phu Quoc,4,en,63682.a,The park is amazing in terms of the rides — the variety and quantity are impressive.,3,RA,Recreational Activities
20842,Lia Linh,Ho Chi Minh's Mausoleum,5,en,20842.b,"but extraordinary, hugely popular and most respected leader of the nation.",10,VE,Visit Evaluation
47782,Timothy B,Po Nagar Cham Towers,3,en,47782.c,The thing which let it down MAJORLY were the amount of people allowed in at any one time.,10,VE,Visit Evaluation
2439,Iceken,Ba Na Hills,5,en,2439.f,but gosh there was so many people and,10,VE,Visit Evaluation
14500,Martin HABARNAU,Cat Cat Village,1,fr,14500.a,"Tourist catch, drink coffee is enough",5,LC,Local Consumption
66283,Alex Wittig,War Remnants Museum,2,en,66283.k,By the time I reacheched the gore and heartbreak of the Agent Orange and War Crimes exhibits I had lost patience with the process.,12,HL,Historical Learning
62644,Panayiota W,VinWonders Nha Trang,2,en,62644.h,"It looks like once all the renos are complete it will be a great fun park, but I'd leave it till then.",3,RA,Recreational Activities
63822,maryyeo,VinWonders Phu Quoc,4,en,63822.o,Everything we visited was in great condition.,10,VE,Visit Evaluation
8620,Emilia González,Crazy House Hang Nga Villa,5,en,8620.g,but we will give 5 stars anyway.,10,VE,Visit Evaluation
26185,Natalie N,Hoi An Ancient Town,5,en,26185.b,"I love the boat on Hoai river, many floating lanterns released by visitors there on the first night I saw.",5,LC,Local Consumption
18803,Martin O,Fairy Stream,1,en,18803.k,You can easy walk this lovely place by yourself with NO Guide need.,10,VE,Visit Evaluation
15185,Dr. Issa Abu-Dayyeh,Dragon Bridge,4,en,15185.a,"This is a cool bridge in Danang that looks like a dragon.On weekends, it is lit with different colors and has a brief fire and water blowing show at 9 pm, quite cool don’t miss it.",3,RA,Recreational Activities
16343,Peter,Dragon Bridge,3,en,16343.d,"Apart from its unique design, there isn’t much to engage with up close.",10,VE,Visit Evaluation
51254,김명선,Saigon Central Post Office,1,en,51254.a,"It's currently under construction (as of January 2025), so you can't see it.",2,SE,Service Experience
9379,Shahmi,Crazy House Hang Nga Villa,3,en,9379.b,"but the rails of the walkway and stairs very low, lower than knee level, if you loss your balance",10,VE,Visit Evaluation
1291,Kim H,An Bang Beach,2,nl,1291.a,It is a nice and clean beach.,9,CT,Coastal Tourism
8296,Troy H,Crazy House Hang Nga Villa,5,en,8296.c,Architecture meets art in a wonderful way.,4,CA,Cultural Attractions
43717,Erdogan Katirci,Old Quarter,5,nl,43717.h,You're not from the crowds you can go into the mountains and to the locats..,8,TCr,Tourist Crowding
27820,Cathy Tour,Hue Imperial City,5,en,27820.a,"Very nice visit, rather well restored and restoration in progress which improves the site every year. Very good on foot.",10,VE,Visit Evaluation
46481,Brad,Po Nagar Cham Towers,4,en,46481.o,You may observe rituals being performed inside.,10,VE,Visit Evaluation
7688,Thomas,Cat Ba Island,4,en,7688.e,but tourism is quite on the rise and the main boulevard and streets are focused only on tourist and quite expensive sometimes..,1,TC,Travel Costs
20359,ChestnutAeroFaith,Golden Bridge,1,en,20359.a,"The entire area, Ba Na Hills, was just a complete tourist trap.",8,TCr,Tourist Crowding
49512,dounaflo,Saigon Central Post Office,4,en,49512.b,There are also souvenir shops; nice to see.,5,LC,Local Consumption
32354,Widlydidly,Japanese Bridge,3,en,32354.c,"HOWEVER, it is worth every Dong just to get to the other side.",1,TC,Travel Costs
30365,Bram Verswalm,Ha Long Bay,3,en,30365.g,For me…this takes away the magic.,10,VE,Visit Evaluation
52884,Anna Gross,Tam Coc-Bich Dong,2,en,52884.a,"Unfrienly staff, weak organization. One of that travel places, where you are just a wallet with money, ATM, not a person.",1,TC,Travel Costs
30907,Austinprogress,Ha Long Bay,1,en,30907.d,"It feels like the Vietnam government sets top just a few sites for tourism, overcrowds them to keep them from discovering Vietnam.",10,VE,Visit Evaluation
2023,RoninQA,Ba Na Hills,5,en,2023.c,Everyone will find something to admire here.,10,VE,Visit Evaluation
55449,lynus,Temple Of Literature,2,en,55449.b,Hanoi's tourist attractions are generally quite simple.,10,VE,Visit Evaluation
25978,Bernadina E,Hoi An Ancient Town,5,en,25978.c,People were so friendly.,2,SE,Service Experience
2517,Gary W,Ba Na Hills,5,en,2517.h,Be prepared for lots of walking and lots of stairs to get to all the good places.,10,VE,Visit Evaluation
